,ParkName,UnitCode,ParkType,TrafficCount1,CountLocation,latitude,longitude,TrafficCountDay1,CountID,TrafficCountDay2,TrafficCount2,TrafficCountDay3,TrafficCount3,TrafficCountDay4,TrafficCount4,TrafficCountDay5,TrafficCount5,TrafficCountDay6,TrafficCount6,TrafficCountDay7,TrafficCount7,TrafficCountDay8,TrafficCount8,TrafficCountDay9,TrafficCount9,TrafficCountDay10,TrafficCount10,TrafficCountDay11,TrafficCount11,TrafficCountDay12,TrafficCount12
94,Cape Cod NS,CACO,National Seashore,1052,PILGRIM HEIGHTS,42.05704720000001,-70.11474770000001,33.935483870967744,81,53.82142857142857,1507,208.38709677419362,6460,71.93333333333334,2158,75.54838709677419,2342,93.43333333333334,2803,200.9354838709677,6229,311.8709677419355,9668,174.26666666666668,5228,82.90322580645163,2570,66.33333333333333,1990,34.0,1054
95,Cape Cod NS,CACO,National Seashore,255,PROVINCETOWN AIRPORT,41.9043472,-69.9789243,8.225806451612902,82,5.607142857142856,157,12.709677419354836,394,13.133333333333333,394,50.45161290322582,1564,83.8,2514,87.64516129032258,2717,139.06451612903226,4311,59.53333333333333,1786,43.41935483870968,1346,24.16666666666667,725,19.580645161290324,607
96,Cape Cod NS,CACO,National Seashore,1894,PROVINCETOWN VISITOR CENTER,42.07403499999999,-70.2052613,61.096774193548384,83,81.39285714285714,2279,89.16129032258064,2764,168.3,5049,221.64516129032262,6871,323.73333333333335,9712,412.741935483871,12795,495.0645161290323,15347,424.03333333333336,12721,232.96774193548384,7222,98.93333333333334,2968,56.32258064516129,1746
97,Cape Cod NS,CACO,National Seashore,2571,RACE POINT BEACH,42.07994190000001,-70.219717,82.93548387096773,84,108.96428571428572,3051,131.1290322580645,4065,294.8333333333333,8845,409.70967741935476,12701,659.7666666666668,19793,742.2903225806451,23011,953.2903225806452,29552,916.7333333333332,27502,468.09677419354836,14511,177.36666666666667,5321,101.45161290322581,3145
98,Cape Cod NS,CACO,National Seashore,3614,SALT POND VISITOR CENTER,41.8374598,-69.9723968,116.58064516129032,85,138.03571428571428,3865,126.0,3906,323.96666666666664,9719,708.741935483871,21971,588.5666666666667,17657,711.8387096774194,22067,750.4516129032259,23264,571.4333333333333,17143,420.6129032258065,13039,218.1,6543,151.19354838709674,4687
99,Cape Hatteras NS,CAHA,National Seashore,1879,COQUINA BEACH,35.83406439999999,-75.55766810000001,60.61290322580646,86,54.17857142857143,1517,69.45161290322581,2153,140.93333333333334,4228,178.54838709677418,5535,266.8666666666667,8006,335.83870967741933,10411,297.4193548387097,9220,161.16666666666666,4835,159.77419354838707,4953,78.13333333333334,2344,55.806451612903224,1730
100,Cape Hatteras NS,CAHA,National Seashore,682,RAMP 34,35.3772824,-75.49507870000002,22.0,87,17.785714285714285,498,21.096774193548384,654,20.4,612,1.9677419354838708,61,0.9666666666666668,29,4.0,124,0.0,0,1.3,39,154.5483870967742,4791,138.16666666666666,4145,36.645161290322584,1136
101,Cape Hatteras NS,CAHA,National Seashore,2180,RAMP 43/44,35.23612120000001,-75.5272317,70.3225806451613,88,62.32142857142857,1745,88.70967741935482,2750,203.63333333333333,6109,222.83870967741936,6908,257.4,7722,240.70967741935485,7462,299.3870967741936,9281,291.3,8739,296.16129032258067,9181,276.76666666666665,8303,66.61290322580646,2065
102,Cape Hatteras NS,CAHA,National Seashore,3329,RAMP 55,35.23612120000001,-75.5272317,107.38709677419355,89,83.10714285714286,2327,111.0,3441,200.66666666666663,6020,250.09677419354838,7753,268.8,8064,305.258064516129,9463,257.45161290322585,7981,153.53333333333333,4606,250.29032258064515,7759,194.5,5835,96.38709677419355,2988
103,Cape Hatteras NS,CAHA,National Seashore,56,RAMP 70,35.104739200000004,-75.96096800000002,1.806451612903225,90,1.8571428571428568,52,5.774193548387097,179,92.7,2781,160.77419354838707,4984,208.9,6267,259.3870967741936,8041,213.09677419354838,6606,5.166666666666667,155,45.354838709677416,1406,44.53333333333333,1336,42.38709677419355,1314
104,Cape Hatteras NS,CAHA,National Seashore,44206,WHALEBONE JUNCTION,35.9043748,-75.5976158,1426.0,91,1585.357142857143,44390,2036.774193548387,63140,3190.633333333333,95719,4100.032258064516,127101,5033.366666666667,151001,5604.387096774193,173736,5097.612903225807,158026,3186.733333333333,95602,3000.3870967741937,93012,1907.1333333333328,57214,1590.483870967742,49305
105,Cape Lookout NS,CALO,National Seashore,0,CORE SOUND,34.60528000000001,-76.53667,0.0,553,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
106,Cape Lookout NS,CALO,National Seashore,0,PICNIC AREA,34.6849285,-76.528397,0.0,92,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
107,Capitol Reef NP,CARE,National Park,192,BURR TRAIL,38.3669703,-111.26150420000002,6.193548387096772,93,7.5,210,95.54838709677419,2962,33.166666666666664,995,91.74193548387095,2844,51.43333333333333,1543,33.645161290322584,1043,47.32258064516129,1467,34.8,1044,72.61290322580646,2251,26.03333333333333,781,26.032258064516128,807
108,Capitol Reef NP,CARE,National Park,168,CEDAR MESA,38.0073563,-111.0846397,5.419354838709676,94,10.142857142857142,284,45.774193548387096,1419,47.23333333333333,1417,47.935483870967744,1486,28.63333333333333,859,26.838709677419356,832,24.87096774193548,771,14.733333333333333,442,43.58064516129032,1351,15.7,471,13.258064516129036,411
109,Capitol Reef NP,CARE,National Park,1234,PETROGLYPHS,38.2880964,-111.2481747,39.80645161290322,95,43.14285714285715,1208,193.61290322580646,6002,419.06666666666666,12572,488.1612903225807,15133,472.9,14187,379.9677419354838,11779,460.64516129032256,14280,514.8666666666667,15446,448.4516129032258,13902,126.13333333333334,3784,61.87096774193547,1918
110,Capitol Reef NP,CARE,National Park,2090,VISITOR CENTER,38.29146420000001,-111.2620493,67.41935483870968,96,80.17857142857143,2245,410.741935483871,12733,966.7333333333332,29002,1305.6129032258063,40474,946.1333333333333,28384,763.5483870967741,23670,671.6451612903227,20821,1039.0666666666666,31172,830.8064516129033,25755,270.3,8109,68.83870967741936,2134
111,Capitol Reef NP,CARE,National Park,993,GOOSENECKS,38.2988762,-111.2979855,32.03225806451613,97,29.5,826,135.16129032258064,4190,300.1666666666667,9005,326.16129032258067,10111,309.4,9282,305.80645161290323,9480,275.9354838709677,8554,353.5,10605,297.80645161290323,9232,91.46666666666668,2744,46.0,1426
112,Capitol Reef NP,CARE,National Park,358,SCENIC DRIVE,38.24487379999999,-111.2265893,11.548387096774194,98,29.714285714285715,832,156.70967741935485,4858,350.06666666666666,10502,384.6774193548387,11925,353.9333333333333,10618,296.22580645161287,9183,319.45161290322585,9903,389.6,11688,337.3870967741936,10459,99.53333333333332,2986,36.290322580645146,1125
113,Capulin Volcano NM,CAVO,National Monument,1840,HIGHWAY 325,36.7810744,-103.9695127,59.354838709677416,565,70.07142857142857,1962,77.70967741935483,2409,90.36666666666666,2711,132.41935483870967,4105,280.2,8406,242.32258064516128,7512,161.0,4991,127.53333333333332,3826,109.06451612903228,3381,82.46666666666667,2474,71.2258064516129,2208
114,Capulin Volcano NM,CAVO,National Monument,167,MAIN PARK ROAD,36.7786102,-103.9798803,5.387096774193548,566,31.17857142857143,873,64.3225806451613,1994,56.1,1683,78.61290322580646,2437,140.1,4203,191.1290322580645,5925,116.38709677419355,3608,72.43333333333334,2173,53.41935483870968,1656,38.8,1164,40.645161290322584,1260
115,Carlsbad Caverns NP,CAVE,National Park,1398,MAIN ENTRANCE,32.175463,-104.4442329,45.096774193548384,99,321.82142857142856,9011,607.483870967742,18832,493.5,14805,548.4516129032259,17002,684.9333333333333,20548,731.6451612903226,22681,0.0,0,399.66666666666674,11990,451.6129032258065,14000,316.6666666666667,9500,351.29032258064524,10890
116,Carlsbad Caverns NP,CAVE,National Park,577,RATTLESNAKE SPRINGS,32.1113671,-104.4656321,18.61290322580645,100,24.035714285714285,673,39.19354838709677,1215,65.5,1965,40.903225806451616,1268,52.53333333333333,1576,59.193548387096776,1835,43.483870967741936,1348,63.4,1902,55.29032258064516,1714,37.9,1137,23.29032258064516,722
117,Cedar Breaks NM,CEBR,National Monument,3460,NORTH ENTRANCE,37.6130315,-112.8374688,111.61290322580645,101,27.92857142857143,782,17.35483870967742,538,65.03333333333333,1951,160.19354838709674,4966,375.9,11277,648.9032258064517,20116,579.1612903225806,17954,490.9333333333333,14728,325.7741935483872,10099,127.1,3813,70.58064516129029,2188
118,Cedar Breaks NM,CEBR,National Monument,736,SOUTH ENTRANCE,37.6130315,-112.8374688,23.741935483870968,102,34.642857142857146,970,10.0,310,2.066666666666667,62,4.967741935483871,154,385.23333333333335,11557,649.0645161290323,20121,531.258064516129,16469,508.5,15255,370.22580645161287,11477,95.7,2871,49.32258064516129,1529
119,Chattahoochee River NRA,CHAT,National Recreation Area,626,ABBOTTS BRIDGE,33.994521,-84.330139,20.193548387096776,103,10.535714285714286,295,23.096774193548388,716,27.63333333333333,829,71.38709677419354,2213,114.96666666666668,3449,57.225806451612904,1774,77.48387096774194,2402,44.43333333333333,1333,21.70967741935484,673,20.8,624,12.387096774193544,384
120,Chattahoochee River NRA,CHAT,National Recreation Area,676,ALLENBROOK (VICKERY CREEK),34.008906,-84.3551768,21.806451612903228,104,10.607142857142858,297,21.967741935483872,681,20.966666666666665,629,26.741935483870968,829,29.1,873,14.483870967741936,449,17.645161290322573,547,11.366666666666667,341,12.903225806451616,400,22.03333333333333,661,21.774193548387093,675
121,Chattahoochee River NRA,CHAT,National Recreation Area,7340,BOWMAN'S ISLAND,33.98725051081982,-84.3246281147003,236.7741935483871,105,253.7142857142857,7104,488.9354838709677,15157,710.5333333333333,21316,948.7096774193548,29410,1133.3,33999,1361.1612903225807,42196,1557.9032258064515,48295,1735.533333333333,52066,1677.0645161290322,51989,1726.3,51789,312.1935483870968,9678
122,Chattahoochee River NRA,CHAT,National Recreation Area,16478,COCHRAN SHOALS,33.9213001,-84.4395661,531.5483870967741,106,301.60714285714283,8445,441.9354838709677,13700,634.3666666666667,19031,931.7096774193548,28883,1087.6666666666667,32630,538.1935483870968,16684,567.0322580645161,17578,538.5,16155,505.22580645161287,15662,648.0,19440,365.3870967741937,11327
123,Chattahoochee River NRA,CHAT,National Recreation Area,10845,COLUMNS DRIVE,33.9213001,-84.4395661,349.8387096774193,567,199.67857142857144,5591,307.35483870967744,9528,422.9,12687,629.1935483870968,19505,736.8666666666667,22106,376.6774193548387,11677,630.3548387096773,19541,481.83333333333326,14455,356.09677419354836,11039,449.13333333333327,13474,274.3870967741936,8506
124,Chattahoochee River NRA,CHAT,National Recreation Area,2494,GOLD BRANCH,33.98439929999999,-84.38534700000002,80.45161290322581,107,44.214285714285715,1238,56.87096774193547,1763,76.86666666666666,2306,108.29032258064517,3357,118.73333333333332,3562,57.064516129032256,1769,100.29032258064517,3109,76.23333333333333,2287,56.516129032258064,1752,106.36666666666666,3191,61.25806451612904,1899
125,Chattahoochee River NRA,CHAT,National Recreation Area,4811,ISLAND FORD,33.98725051081982,-84.3246281147003,155.19354838709674,108,94.03571428571428,2633,127.19354838709677,3943,200.06666666666663,6002,282.258064516129,8750,384.76666666666665,11543,184.9354838709677,5733,226.5161290322581,7022,144.86666666666667,4346,149.6451612903226,4639,206.53333333333333,6196,133.22580645161293,4130
126,Chattahoochee River NRA,CHAT,National Recreation Area,1316,JOHNSON FERRY SOUTH UNIT 1,33.937393,-84.41340759999999,42.451612903225815,109,25.285714285714285,708,29.35483870967742,910,40.266666666666666,1208,57.935483870967744,1796,66.03333333333333,1981,29.064516129032263,901,57.064516129032256,1769,38.266666666666666,1148,35.03225806451613,1086,46.16666666666666,1385,27.064516129032263,839
127,Chattahoochee River NRA,CHAT,National Recreation Area,3424,JOHNSON'S FERRY NORTH,33.937393,-84.41340759999999,110.45161290322581,111,68.10714285714286,1907,80.80645161290323,2505,112.46666666666668,3374,161.41935483870967,5004,222.03333333333333,6661,105.25806451612905,3263,181.16129032258064,5616,115.5,3465,86.74193548387095,2689,123.66666666666669,3710,72.16129032258064,2237
128,Chattahoochee River NRA,CHAT,National Recreation Area,3101,JONES BRIDGE,34.00082329999999,-84.23874620000002,100.03225806451613,112,54.82142857142857,1535,91.29032258064517,2830,99.6,2988,177.74193548387098,5510,212.63333333333333,6379,104.87096774193549,3251,161.38709677419354,5003,118.6,3558,87.22580645161291,2704,118.5,3555,73.87096774193549,2290
129,Chattahoochee River NRA,CHAT,National Recreation Area,1571,MEDLOCK BRIDGE,33.9940252,-84.20482259999999,50.67741935483871,113,30.82142857142857,863,48.67741935483871,1509,53.23333333333333,1597,114.41935483870968,3547,154.3,4629,66.83870967741936,2072,106.54838709677419,3303,69.66666666666667,2090,48.903225806451616,1516,51.83333333333334,1555,35.354838709677416,1096
130,Chattahoochee River NRA,CHAT,National Recreation Area,8082,PACES MILL,33.8697766,-84.45331,260.7096774193548,114,156.14285714285714,4372,260.80645161290323,8085,204.2,6126,582.0322580645161,18043,764.9,22947,335.32258064516134,10395,579.4516129032259,17963,394.86666666666673,11846,244.90322580645162,7592,324.8333333333333,9745,175.54838709677418,5442
131,Chattahoochee River NRA,CHAT,National Recreation Area,5733,PALISADES EAST (INDIAN TRAIL),33.8842647,-84.4368152,184.9354838709677,115,106.89285714285714,2993,170.1290322580645,5274,187.56666666666663,5627,289.96774193548384,8989,288.5,8655,137.1290322580645,4251,234.45161290322585,7268,161.66666666666666,4850,125.32258064516131,3885,232.8,6984,149.1290322580645,4623
132,Chattahoochee River NRA,CHAT,National Recreation Area,1981,PALISADES WEST ATLANTA RANGER STATION,33.8821292,-84.44772459999999,63.903225806451616,116,41.25,1155,65.3225806451613,2025,83.83333333333333,2515,151.5483870967742,4698,180.16666666666663,5405,82.25806451612904,2550,143.16129032258058,4438,102.43333333333334,3073,59.225806451612904,1836,94.1,2823,55.516129032258064,1721
133,Chattahoochee River NRA,CHAT,National Recreation Area,2745,POWERS ISLAND,33.98725051081982,-84.3246281147003,88.54838709677419,117,49.03571428571429,1373,81.38709677419354,2523,95.7,2871,243.06451612903226,7535,451.66666666666674,13550,227.45161290322585,7051,259.1290322580645,8033,139.46666666666667,4184,80.58064516129029,2498,110.06666666666666,3302,57.61290322580646,1786
134,Chattahoochee River NRA,CHAT,National Recreation Area,2135,SOPE CREEK,33.9213001,-84.4395661,68.87096774193549,118,35.892857142857146,1005,36.41935483870968,1129,89.0,2670,113.80645161290323,3528,213.16666666666663,6395,104.64516129032258,3244,193.8709677419355,6010,162.86666666666667,4886,109.58064516129032,3397,176.93333333333337,5308,85.45161290322581,2649
135,Chattahoochee River NRA,CHAT,National Recreation Area,2199,VICKERY CREEK,34.01356079999999,-84.35071479999998,70.93548387096773,119,50.53571428571429,1415,81.38709677419354,2523,91.76666666666668,2753,125.64516129032258,3895,27.93333333333333,838,32.935483870967744,1021,42.16129032258065,1307,68.43333333333334,2053,72.74193548387096,2255,106.26666666666668,3188,97.35483870967742,3018
136,Chattahoochee River NRA,CHAT,National Recreation Area,5668,WHITEWATER CREEK,33.8777545,-84.4420194,182.83870967741936,120,98.75,2765,167.67741935483872,5198,184.3333333333333,5530,166.67741935483872,5167,218.46666666666667,6554,132.41935483870967,4105,239.25806451612902,7417,171.2,5136,82.87096774193549,2569,109.83333333333331,3295,75.7741935483871,2349
137,Colorado NM,COLM,National Monument,1745,FRUITA ENTRANCE MILE .1,39.0575219,-108.6938999,56.29032258064516,122,85.32142857142857,2389,146.93548387096774,4555,234.6,7038,317.8709677419355,9854,328.26666666666665,9848,303.2903225806452,9402,282.258064516129,8750,320.46666666666664,9614,227.8709677419355,7064,119.53333333333332,3586,90.32258064516131,2800
138,Colorado NM,COLM,National Monument,986,WEST GLADE RIMROCK DRIVE & 16 1/2 ROAD,39.0821922,-108.7155939,31.80645161290323,123,34.75,973,62.161290322580655,1927,87.5,2625,100.80645161290323,3125,88.76666666666668,2663,72.35483870967742,2243,66.83870967741936,2072,75.96666666666667,2279,90.90322580645164,2818,71.5,2145,59.838709677419345,1855
139,Congaree NP,CONG,National Park,36,BANNISTER,33.8409146,-80.8617761,1.1612903225806452,556,1.6785714285714286,47,1.7741935483870968,55,1.7666666666666666,53,1.6774193548387095,52,1.6666666666666667,50,1.5806451612903225,49,1.2258064516129032,38,1.4333333333333331,43,1.2258064516129032,38,1.4666666666666666,44,1.5161290322580645,47
140,Congaree NP,CONG,National Park,57,SOUTH CEDAR CREEK,33.81935900000001,-80.7878059,1.8387096774193548,557,1.75,49,5.161290322580643,160,6.0,180,3.2580645161290325,101,5.066666666666666,152,4.0,124,4.903225806451613,152,3.3666666666666667,101,2.0,62,2.3666666666666667,71,2.7096774193548385,84
141,Crater Lake NP,CRLA,National Park,1200,ANNIE SPRINGS ENTRANCE,42.868731,-122.1691242,38.709677419354854,124,33.464285714285715,937,64.51612903225806,2000,220.8,6624,602.258064516129,18670,1052.7333333333333,31582,1313.516129032258,40719,1126.9354838709678,34935,799.8,23994,360.6129032258065,11179,193.6,5808,95.67741935483869,2966
142,Crater Lake NP,CRLA,National Park,0,NORTH ENTRANCE,43.0233324,-122.1215598,0.0,125,0.0,0,0.0,0,0.0,0,0.0,0,418.96666666666664,12569,1039.3548387096773,32220,936.258064516129,29024,600.0,18000,199.0,6169,0.0,0,0.0,0
143,Curecanti NRA,CURE,National Recreation Area,156,BAY OF CHICKENS,38.4779795,-107.1807174,5.032258064516129,126,6.2142857142857135,174,8.064516129032258,250,14.866666666666667,446,29.48387096774193,914,56.23333333333333,1687,85.87096774193549,2662,82.64516129032258,2562,27.63333333333333,829,18.90322580645161,586,14.766666666666667,443,4.419354838709677,137
144,Curecanti NRA,CURE,National Recreation Area,0,EAST ELK CREEK AREA MM 140.9,38.4657461,-107.1666799,0.0,127,0.0,0,0.3225806451612903,10,0.0,0,22.387096774193548,694,34.96666666666667,1049,42.16129032258065,1307,50.74193548387096,1573,19.83333333333333,595,16.677419354838708,517,13.2,396,5.451612903225807,169
145,Curecanti NRA,CURE,National Recreation Area,0,EAST PORTAL,38.48232520000001,-107.1716383,0.0,128,0.0,0,0.0,0,0.0,0,88.61290322580645,2747,164.43333333333334,4933,176.7741935483871,5480,209.67741935483872,6500,158.03333333333333,4741,56.096774193548384,1739,19.33333333333333,580,0.0,0
146,Cuyahoga Valley NP,CUVA,National Park,757,BLUE HEN FALLS,41.25838870000001,-81.5728968,24.41935483870968,129,28.75,805,49.193548387096776,1525,23.9,717,24.548387096774192,761,31.3,939,51.483870967741936,1596,67.2258064516129,2084,34.13333333333333,1024,27.741935483870968,860,22.0,660,27.322580645161292,847
147,Cuyahoga Valley NP,CUVA,National Park,360,BOSTON STORE,41.2625958,-81.5603052,11.612903225806456,130,12.464285714285715,349,17.580645161290324,545,12.933333333333335,388,15.06451612903226,467,22.2,666,51.38709677419354,1593,39.516129032258064,1225,35.03333333333333,1051,17.451612903225804,541,14.933333333333335,448,17.387096774193548,539
148,Cuyahoga Valley NP,CUVA,National Park,2006,BOSTON TRAILHEAD,41.2625958,-81.5603052,64.70967741935483,131,95.25,2667,119.45161290322581,3703,122.5,3675,138.96774193548387,4308,178.3,5349,177.16129032258064,5492,139.58064516129033,4327,116.3,3489,55.483870967741936,1720,39.46666666666667,1184,56.161290322580655,1741
149,Cuyahoga Valley NP,CUVA,National Park,638,CROWFOOT GULLY,41.2118584,-81.5292513,20.580645161290324,132,18.964285714285715,531,21.935483870967737,680,33.73333333333333,1012,27.35483870967742,848,50.63333333333333,1519,49.38709677419354,1531,41.2258064516129,1278,33.63333333333333,1009,42.774193548387096,1326,28.63333333333333,859,21.258064516129032,659
150,Cuyahoga Valley NP,CUVA,National Park,752,EVERETT BRIDGE,41.20407700000001,-81.58347309999998,24.258064516129032,133,20.964285714285715,587,18.806451612903224,583,41.6,1248,35.83870967741935,1111,31.16666666666667,935,28.80645161290323,893,35.451612903225815,1099,35.9,1077,26.29032258064516,815,26.03333333333333,781,23.677419354838708,734
151,Cuyahoga Valley NP,CUVA,National Park,1491,FRAZEE HOUSE,41.352652,-81.59262659999997,48.096774193548384,134,34.32142857142857,961,72.29032258064517,2241,113.96666666666668,3419,157.19354838709674,4873,238.8333333333333,7165,178.80645161290326,5543,227.74193548387098,7060,160.83333333333334,4825,160.90322580645162,4988,81.23333333333333,2437,35.548387096774185,1102
152,Cuyahoga Valley NP,CUVA,National Park,934,HAPPY DAYS SOUTH,41.23026420000001,-81.5087083,30.12903225806452,135,32.964285714285715,923,37.87096774193548,1174,46.86666666666667,1406,47.806451612903224,1482,55.96666666666667,1679,48.0,1488,46.225806451612904,1433,44.46666666666667,1334,42.74193548387097,1325,34.6,1038,30.29032258064516,939
153,Cuyahoga Valley NP,CUVA,National Park,528,HIKE AND BIKE TRAILHEAD,41.2808248,-81.56781199999998,17.032258064516128,136,15.857142857142858,444,23.87096774193548,740,25.466666666666665,764,28.322580645161292,878,33.63333333333333,1009,38.12903225806452,1182,34.32258064516129,1064,34.833333333333336,1045,32.935483870967744,1021,25.63333333333333,769,17.29032258064516,536
154,Cuyahoga Valley NP,CUVA,National Park,909,HORSESHOE POND,41.23466,-81.5683681,29.322580645161292,137,24.142857142857146,676,25.41935483870968,788,27.63333333333333,829,27.77419354838709,861,36.06666666666667,1082,38.87096774193548,1205,34.67741935483871,1075,38.3,1149,41.2258064516129,1278,25.0,750,32.87096774193548,1019
155,Cuyahoga Valley NP,CUVA,National Park,948,INDIGO LAKE,41.1931157,-81.5812349,30.580645161290327,138,33.714285714285715,944,33.16129032258065,1028,36.833333333333336,1105,36.451612903225815,1130,39.86666666666667,1196,36.516129032258064,1132,35.935483870967744,1114,36.03333333333333,1081,34.774193548387096,1078,32.73333333333333,982,30.612903225806452,949
156,Cuyahoga Valley NP,CUVA,National Park,297,LITTLE MEADOWS,41.2093472,-81.5266505,9.580645161290322,139,7.25,203,12.67741935483871,393,24.53333333333333,736,31.967741935483872,991,39.43333333333333,1183,23.838709677419356,739,33.70967741935484,1045,24.1,723,42.096774193548384,1305,23.36666666666667,701,10.580645161290322,328
157,Cuyahoga Valley NP,CUVA,National Park,205,PINE LANE,41.2392116,-81.538217,6.612903225806452,140,7.071428571428571,198,10.0,310,7.366666666666666,221,8.580645161290322,266,12.633333333333333,379,29.258064516129032,907,22.48387096774193,697,19.933333333333334,598,9.935483870967742,308,8.5,255,9.903225806451612,307
158,Cuyahoga Valley NP,CUVA,National Park,672,STANFORD HOUSE,41.27114400000001,-81.556851,21.677419354838705,141,9.607142857142858,269,8.451612903225808,262,62.7,1881,49.903225806451616,1547,37.3,1119,32.74193548387097,1015,48.903225806451616,1516,48.76666666666666,1463,26.64516129032258,826,24.73333333333333,742,20.258064516129032,628
159,Cuyahoga Valley NP,CUVA,National Park,894,OCTAGON PARKING,41.2241362,-81.51051029999998,28.838709677419356,142,31.357142857142854,878,40.58064516129032,1258,53.63333333333333,1609,55.61290322580646,1724,67.4,2022,55.903225806451616,1733,53.193548387096776,1649,49.96666666666667,1499,47.96774193548386,1487,35.06666666666667,1052,29.064516129032263,901
160,Cuyahoga Valley NP,CUVA,National Park,1971,BOTZUM,41.1619999,-81.57511939999998,63.58064516129032,143,28.214285714285715,790,24.741935483870968,767,183.8333333333333,5515,146.32258064516128,4536,109.4,3282,96.06451612903228,2978,143.4516129032258,4447,143.03333333333333,4291,78.09677419354837,2421,72.5,2175,59.38709677419354,1841
161,Cuyahoga Valley NP,CUVA,National Park,2308,BRANDYWINE,41.27685020000001,-81.5385462,74.45161290322581,144,53.10714285714285,1487,111.90322580645164,3469,176.4,5292,243.32258064516128,7543,369.7,11091,276.80645161290323,8581,352.5483870967742,10929,248.96666666666667,7469,249.06451612903226,7721,125.76666666666668,3773,55.03225806451614,1706
162,Cuyahoga Valley NP,CUVA,National Park,3738,CANAL VISITOR CENTER,41.3726108,-81.61301189999998,120.58064516129032,145,133.92857142857142,3750,201.19354838709685,6237,252.5,7575,282.54838709677415,8759,331.3,9939,336.32258064516134,10426,290.2903225806452,8999,217.7,6531,222.1290322580645,6886,166.46666666666667,4994,104.64516129032258,3244
163,Cuyahoga Valley NP,CUVA,National Park,2630,HAPPY DAYS NORTH,41.23026420000001,-81.5087083,84.83870967741936,146,79.0,2212,119.06451612903228,3691,126.96666666666668,3809,141.1290322580645,4375,167.6,5028,190.0,5890,171.06451612903226,5303,173.7,5211,164.1290322580645,5088,127.73333333333332,3832,86.22580645161291,2673
164,Cuyahoga Valley NP,CUVA,National Park,701,HUNT FARM TRAILHEAD,41.2008663,-81.57199720000001,22.612903225806452,147,12.321428571428573,345,16.612903225806452,515,19.266666666666666,578,20.225806451612907,627,32.2,966,37.2258064516129,1154,30.80645161290323,955,35.6,1068,40.83870967741935,1266,15.266666666666667,458,28.032258064516128,869
165,Cuyahoga Valley NP,CUVA,National Park,1664,IRA TRAILHEAD,41.1841833,-81.5825993,53.67741935483871,148,56.35714285714285,1578,116.41935483870968,3609,182.63333333333333,5479,196.61290322580646,6095,256.2,7686,198.19354838709685,6144,183.74193548387098,5696,163.16666666666666,4895,155.80645161290326,4830,83.56666666666666,2507,54.935483870967744,1703
166,Cuyahoga Valley NP,CUVA,National Park,2065,KENDALL LAKE,41.2169313,-81.52688549999998,66.61290322580646,149,58.0,1624,72.16129032258064,2237,120.16666666666669,3605,94.58064516129032,2932,189.9,5697,185.35483870967738,5746,151.77419354838707,4705,119.83333333333331,3595,158.1290322580645,4902,99.23333333333332,2977,69.45161290322581,2153
167,Cuyahoga Valley NP,CUVA,National Park,2263,LEDGES,41.2236577,-81.51024210000001,73.0,150,55.214285714285715,1546,96.51612903225808,2992,186.7,5601,243.2258064516129,7540,300.0,9000,181.41935483870967,5624,256.64516129032256,7956,183.46666666666667,5504,320.32258064516134,9930,177.86666666666667,5336,80.41935483870971,2493
168,Cuyahoga Valley NP,CUVA,National Park,1419,LOCK 29 TRAILHEAD,41.24341010000001,-81.54959319999998,45.774193548387096,151,49.07142857142857,1374,69.3225806451613,2149,50.93333333333333,1528,59.354838709677416,1840,87.46666666666668,2624,202.5161290322581,6278,155.77419354838707,4829,138.03333333333333,4141,68.83870967741936,2134,58.86666666666667,1766,68.54838709677419,2125
169,Cuyahoga Valley NP,CUVA,National Park,1907,LOCK 39 TRAILHEAD,41.3927209,-81.62863990000002,61.516129032258064,152,60.0,1680,102.83870967741936,3188,142.23333333333332,4267,161.03225806451613,4992,215.4,6462,287.0967741935484,8900,243.64516129032262,7553,180.13333333333333,5404,173.90322580645162,5391,114.9,3447,88.35483870967742,2739
170,Cuyahoga Valley NP,CUVA,National Park,941,OAK HILL,41.21775239999999,-81.56998870000002,30.35483870967742,153,31.535714285714285,883,18.322580645161292,568,51.43333333333333,1543,36.451612903225815,1130,145.93333333333334,4378,60.96774193548386,1890,50.32258064516129,1560,49.43333333333333,1483,61.903225806451616,1919,40.9,1227,28.41935483870968,881
171,Cuyahoga Valley NP,CUVA,National Park,871,PINE HOLLOW EAST,41.2808248,-81.56781199999998,28.096774193548388,154,41.357142857142854,1158,51.87096774193547,1608,53.2,1596,60.354838709677416,1871,77.43333333333334,2323,76.93548387096773,2385,60.61290322580646,1879,50.5,1515,24.096774193548388,747,17.133333333333333,514,24.387096774193548,756
172,Cuyahoga Valley NP,CUVA,National Park,875,REDLOCK TRAILHEAD,41.2897114,-81.56403320000003,28.22580645161291,155,25.857142857142854,724,36.38709677419355,1128,44.3,1329,48.096774193548384,1491,55.6,1668,51.32258064516129,1591,52.0,1612,48.43333333333333,1453,40.16129032258065,1245,37.2,1116,31.77419354838709,985
