,ParkName,ParkType,State,Year,Month,RecVisitors2018,UnitCode,Gross Acres 2018,VisitorDensity2018,DailyAcreagePerVisitor2018,DailyVisitors2018
1763,Oregon Caves NM & PRES,National Monument,OR,2018,12,756,ORCA,4554.03,0.166006812,186.7393248898726,24.387096774193548
1764,Organ Pipe Cactus NM,National Monument,AZ,2018,1,30653,ORPI,330688.86,0.092694383,334.43234634832186,988.8064516129032
1765,Organ Pipe Cactus NM,National Monument,AZ,2018,2,34028,ORPI,330688.86,0.10290035199999999,272.1079127115134,1215.2857142857142
1766,Organ Pipe Cactus NM,National Monument,AZ,2018,3,43740,ORPI,330688.86,0.132269348,234.3702488047344,1410.967741935484
1767,Organ Pipe Cactus NM,National Monument,AZ,2018,4,17263,ORPI,330688.86,0.05220315,574.6779648354554,575.4333333333333
1768,Organ Pipe Cactus NM,National Monument,AZ,2018,5,19695,ORPI,330688.86,0.059557495,520.5054376447498,635.3225806451613
1769,Organ Pipe Cactus NM,National Monument,AZ,2018,6,16507,ORPI,330688.86,0.049917012999999996,600.9974995899695,550.2333333333333
1770,Organ Pipe Cactus NM,National Monument,AZ,2018,7,16270,ORPI,330688.86,0.049200327,630.0771131053662,524.8387096774194
1771,Organ Pipe Cactus NM,National Monument,AZ,2018,8,8865,ORPI,330688.86,0.026807677000000002,1156.3851653390184,285.96774193548384
1772,Organ Pipe Cactus NM,National Monument,AZ,2018,9,13995,ORPI,330688.86,0.042320748,708.8721588758309,466.5
1773,Organ Pipe Cactus NM,National Monument,AZ,2018,10,18027,ORPI,330688.86,0.054513478,568.6667066078594,581.516129032258
1774,Organ Pipe Cactus NM,National Monument,AZ,2018,11,21217,ORPI,330688.86,0.064160008,467.5809890796772,707.2333333333333
1775,Organ Pipe Cactus NM,National Monument,AZ,2018,12,20115,ORPI,330688.86,0.060827571,509.63731561794566,648.8709677419355
1776,Ozark NSR,National River,MO,2018,1,18206,OZAR,80784.3,0.225365572,137.5542844671945,587.2903225806451
1777,Ozark NSR,National River,MO,2018,2,20287,OZAR,80784.3,0.251125528,111.49802341082584,724.5357142857143
1778,Ozark NSR,National River,MO,2018,3,51193,OZAR,80784.3,0.633699865,48.91905728905276,1651.3870967741937
1779,Ozark NSR,National River,MO,2018,4,65575,OZAR,80784.3,0.811729507,36.95812427821476,2185.8333333333335
1780,Ozark NSR,National River,MO,2018,5,101119,OZAR,80784.3,1.251715989,24.766001451148675,3261.9032258064517
1781,Ozark NSR,National River,MO,2018,6,180250,OZAR,80784.3,2.231250379,13.445375867429712,6008.333333333333
1782,Ozark NSR,National River,MO,2018,7,267673,OZAR,80784.3,3.3134284760000003,9.355868166324045,8634.612903225807
1783,Ozark NSR,National River,MO,2018,8,246771,OZAR,80784.3,3.054690082,10.148329017948472,7960.354838709677
1784,Ozark NSR,National River,MO,2018,9,144951,OZAR,80784.3,1.794296664,16.719643190508656,4831.7
1785,Ozark NSR,National River,MO,2018,10,75769,OZAR,80784.3,0.937917392,33.05195133858867,2444.1612903225805
1786,Ozark NSR,National River,MO,2018,11,63961,OZAR,80784.3,0.7917503770000001,37.8907303002143,2132.0333333333333
1787,Ozark NSR,National River,MO,2018,12,28902,OZAR,80784.3,0.357767537,86.64844289659517,932.3225806451613
1788,Padre Island NS,National Seashore,TX,2018,1,30796,PAIS,130434.27,0.236103595,131.29829725803202,993.4193548387096
1789,Padre Island NS,National Seashore,TX,2018,2,62392,PAIS,130434.27,0.478340547,58.53570259850876,2228.285714285714
1790,Padre Island NS,National Seashore,TX,2018,3,52061,PAIS,130434.27,0.39913590200000004,77.6677814365093,1679.3870967741937
1791,Padre Island NS,National Seashore,TX,2018,4,56921,PAIS,130434.27,0.436396048,68.74489385843384,1897.3666666666666
1792,Padre Island NS,National Seashore,TX,2018,5,70878,PAIS,130434.27,0.543400136,57.04820066515405,2286.3870967741937
1793,Padre Island NS,National Seashore,TX,2018,6,67485,PAIS,130434.27,0.517387033,57.98367196419474,2249.5
1794,Padre Island NS,National Seashore,TX,2018,7,92631,PAIS,130434.27,0.7101737909999999,43.65128704108992,2988.0967741935483
1795,Padre Island NS,National Seashore,TX,2018,8,74699,PAIS,130434.27,0.572694584,54.130073631008884,2409.6451612903224
1796,Padre Island NS,National Seashore,TX,2018,9,29278,PAIS,130434.27,0.224465549,133.6507991255264,975.9333333333333
1797,Padre Island NS,National Seashore,TX,2018,10,31778,PAIS,130434.27,0.24363229100000003,127.24093293528153,1025.0967741935483
1798,Padre Island NS,National Seashore,TX,2018,11,23767,PAIS,130434.27,0.182214383,164.64122922722296,792.2333333333333
1799,Padre Island NS,National Seashore,TX,2018,12,23347,PAIS,130434.27,0.17899437,173.18980479665365,753.1290322580645
1800,Pea Ridge NMP,National Military Park,AR,2018,1,2818,PERI,4300.35,0.655295499,47.30690207289216,90.90322580645162
1801,Pea Ridge NMP,National Military Park,AR,2018,2,4070,PERI,4300.35,0.946434593,29.58471743012462,145.35714285714286
1802,Pea Ridge NMP,National Military Park,AR,2018,3,10527,PERI,4300.35,2.447940284,12.663707608645245,339.5806451612903
1803,Pea Ridge NMP,National Military Park,AR,2018,4,7730,PERI,4300.35,1.797528108,16.689586030106184,257.6666666666667
1804,Pea Ridge NMP,National Military Park,AR,2018,5,11669,PERI,4300.35,2.7135000639999998,11.424359413613784,376.4193548387097
1805,Pea Ridge NMP,National Military Park,AR,2018,6,9837,PERI,4300.35,2.287488228,13.114821590242517,327.9
1806,Pea Ridge NMP,National Military Park,AR,2018,7,12492,PERI,4300.35,2.904879835,10.671697887978212,402.96774193548384
1807,Pea Ridge NMP,National Military Park,AR,2018,8,11810,PERI,4300.35,2.746288093,11.287963589477647,380.96774193548384
1808,Pea Ridge NMP,National Military Park,AR,2018,9,11236,PERI,4300.35,2.612810585,11.481888573258363,374.53333333333336
1809,Pea Ridge NMP,National Military Park,AR,2018,10,12502,PERI,4300.35,2.907205227,10.66316189586295,403.2903225806452
1810,Pea Ridge NMP,National Military Park,AR,2018,11,5757,PERI,4300.35,1.338728243,22.40932777571945,191.9
1811,Pea Ridge NMP,National Military Park,AR,2018,12,1521,PERI,4300.35,0.353692141,87.64684426505252,49.064516129032256
1812,Petrified Forest NP,National Park,AZ,2018,1,25215,PEFO,221390.21,0.113893925,272.1830861479223,813.3870967741935
1813,Petrified Forest NP,National Park,AZ,2018,2,27216,PEFO,221390.21,0.122932265,227.76770606154537,972.0
1814,Petrified Forest NP,National Park,AZ,2018,3,54614,PEFO,221390.21,0.246686608,125.66551646776058,1761.741935483871
1815,Petrified Forest NP,National Park,AZ,2018,4,49638,PEFO,221390.21,0.224210456,133.80285886399517,1654.6
1816,Petrified Forest NP,National Park,AZ,2018,5,73753,PEFO,221390.21,0.33313577899999997,93.05515034456867,2379.1290322580644
1817,Petrified Forest NP,National Park,AZ,2018,6,104583,PEFO,221390.21,0.472392162,63.50655750295874,3486.1
1818,Petrified Forest NP,National Park,AZ,2018,7,81520,PEFO,221390.21,0.368218631,84.18911317933828,2629.6774193548385
1819,Petrified Forest NP,National Park,AZ,2018,8,64665,PEFO,221390.21,0.292086086,106.13309392628855,2085.967741935484
1820,Petrified Forest NP,National Park,AZ,2018,9,56831,PEFO,221390.21,0.25670060100000003,116.8676656117373,1894.3666666666666
1821,Petrified Forest NP,National Park,AZ,2018,10,52420,PEFO,221390.21,0.236776504,130.9251529450743,1690.967741935484
1822,Petrified Forest NP,National Park,AZ,2018,11,29810,PEFO,221390.21,0.134649134,222.80128441078574,993.6666666666666
1823,Petrified Forest NP,National Park,AZ,2018,12,24657,PEFO,221390.21,0.111373488,278.34272371895185,795.3870967741935
1824,Petroglyph NM,National Monument,NM,2018,1,17599,PETR,7209.3,2.4411523999999996,12.698920395137971,567.7096774193549
1825,Petroglyph NM,National Monument,NM,2018,2,18899,PETR,7209.3,2.621475039,10.6810095779821,674.9642857142857
1826,Petroglyph NM,National Monument,NM,2018,3,28468,PETR,7209.3,3.948788371,7.850509342983475,918.3225806451613
1827,Petroglyph NM,National Monument,NM,2018,4,29961,PETR,7209.3,4.155881986,7.218684289174135,998.7
1828,Petroglyph NM,National Monument,NM,2018,5,21326,PETR,7209.3,2.958123535,10.479616430217813,687.9354838709677
1829,Petroglyph NM,National Monument,NM,2018,6,21155,PETR,7209.3,2.934404172,10.223540535506029,705.1666666666666
1830,Petroglyph NM,National Monument,NM,2018,7,21445,PETR,7209.3,2.9746299919999997,10.421464210127551,691.7741935483871
1831,Petroglyph NM,National Monument,NM,2018,8,19511,PETR,7209.3,2.7063653889999997,11.4544769623493,629.3870967741935
1832,Petroglyph NM,National Monument,NM,2018,9,19372,PETR,7209.3,2.6870847380000003,11.164515795035562,645.7333333333333
1833,Petroglyph NM,National Monument,NM,2018,10,32896,PETR,7209.3,4.56299502,6.793783439193849,1061.1612903225807
1834,Petroglyph NM,National Monument,NM,2018,11,23234,PETR,7209.3,3.222781685,9.308728586745707,774.4666666666667
1835,Petroglyph NM,National Monument,NM,2018,12,14747,PETR,7209.3,2.045552273,15.15483148936375,475.7096774193548
1836,Pictured Rocks NL,National Lakeshore,MI,2018,1,19839,PIRO,73235.83,0.27089199399999997,114.436752235653,639.9677419354839
1837,Pictured Rocks NL,National Lakeshore,MI,2018,2,32135,PIRO,73235.83,0.438787954,63.812143758167075,1147.6785714285713
1838,Pictured Rocks NL,National Lakeshore,MI,2018,3,21417,PIRO,73235.83,0.292438824,106.00507680881661,690.8709677419355
1839,Pictured Rocks NL,National Lakeshore,MI,2018,4,16557,PIRO,73235.83,0.226077864,132.69764438326436,551.9
1840,Pictured Rocks NL,National Lakeshore,MI,2018,5,49360,PIRO,73235.83,0.673987036,45.99494996814746,1592.258064516129
1841,Pictured Rocks NL,National Lakeshore,MI,2018,6,98728,PIRO,73235.83,1.348083308,22.253817565998673,3290.9333333333334
1842,Pictured Rocks NL,National Lakeshore,MI,2018,7,199063,PIRO,73235.83,2.718109428,11.40498601000401,6421.387096774193
1843,Pictured Rocks NL,National Lakeshore,MI,2018,8,192388,PIRO,73235.83,2.626965517,11.80068782760501,6206.064516129032
1844,Pictured Rocks NL,National Lakeshore,MI,2018,9,113644,PIRO,73235.83,1.5517541069999998,19.332959948144673,3788.133333333333
1845,Pictured Rocks NL,National Lakeshore,MI,2018,10,57801,PIRO,73235.83,0.789244827,39.2780528164298,1864.5483870967741
1846,Pictured Rocks NL,National Lakeshore,MI,2018,11,4643,PIRO,73235.83,0.06339793,473.20156983043444,154.76666666666668
1847,Pictured Rocks NL,National Lakeshore,MI,2018,12,9733,PIRO,73235.83,0.132899429,233.25909097773473,313.96774193548384
1848,Pinnacles NP,National Park,CA,2018,1,15909,PINN,26685.73,0.596161319,51.99934818313832,513.1935483870968
1849,Pinnacles NP,National Park,CA,2018,2,18793,PINN,26685.73,0.704234061,39.75950830926935,671.1785714285714
1850,Pinnacles NP,National Park,CA,2018,3,22351,PINN,26685.73,0.837563747,37.01210816613819,721.0
1851,Pinnacles NP,National Park,CA,2018,4,25902,PINN,26685.73,0.97063112,30.907725274664593,863.4
1852,Pinnacles NP,National Park,CA,2018,5,24843,PINN,26685.73,0.9309469890000001,33.29942560241741,801.3870967741935
1853,Pinnacles NP,National Park,CA,2018,6,27164,PINN,26685.73,1.017922313,29.471797225452903,905.4666666666667
1854,Pinnacles NP,National Park,CA,2018,7,12797,PINN,26685.73,0.479544685,64.64465350085153,412.80645161290323
1855,Pinnacles NP,National Park,CA,2018,8,15122,PINN,26685.73,0.566669902,54.70557001631613,487.80645161290323
1856,Pinnacles NP,National Park,CA,2018,9,13192,PINN,26685.73,0.49434660399999997,60.686165854595416,439.73333333333335
1857,Pinnacles NP,National Park,CA,2018,10,13799,PINN,26685.73,0.517092843,59.95054934457872,445.1290322580645
1858,Pinnacles NP,National Park,CA,2018,11,15851,PINN,26685.73,0.593987873,50.50608162837021,528.3666666666667
1859,Pinnacles NP,National Park,CA,2018,12,16429,PINN,26685.73,0.6156473889999999,50.35349869728759,529.9677419354839
1860,Pipe Spring NM,National Monument,AZ,2018,1,338,PISP,40.0,8.45,3.668639053254438,10.903225806451612
1861,Pipe Spring NM,National Monument,AZ,2018,2,471,PISP,40.0,11.775,2.3779193205944797,16.821428571428573
1862,Pipe Spring NM,National Monument,AZ,2018,3,861,PISP,40.0,21.525,1.4401858304297328,27.774193548387096
1863,Pipe Spring NM,National Monument,AZ,2018,4,2265,PISP,40.0,56.625,0.5298013245033113,75.5
1864,Pipe Spring NM,National Monument,AZ,2018,5,3632,PISP,40.0,90.8,0.341409691629956,117.16129032258064
1865,Pipe Spring NM,National Monument,AZ,2018,6,3262,PISP,40.0,81.55,0.3678724708767627,108.73333333333333
1866,Pipe Spring NM,National Monument,AZ,2018,7,2954,PISP,40.0,73.85,0.41976980365605965,95.29032258064517
1867,Pipe Spring NM,National Monument,AZ,2018,8,2477,PISP,40.0,61.925,0.500605571255551,79.90322580645162
1868,Pipe Spring NM,National Monument,AZ,2018,9,3865,PISP,40.0,96.625,0.3104786545924968,128.83333333333334
1869,Pipe Spring NM,National Monument,AZ,2018,10,3325,PISP,40.0,83.125,0.37293233082706767,107.25806451612904
1870,Pipe Spring NM,National Monument,AZ,2018,11,1179,PISP,40.0,29.475,1.0178117048346056,39.3
1871,Pipe Spring NM,National Monument,AZ,2018,12,550,PISP,40.0,13.75,2.2545454545454544,17.741935483870968
1872,Pipestone NM,National Monument,MN,2018,1,365,PIPE,281.78,1.295336788,23.93199999195885,11.774193548387096
1873,Pipestone NM,National Monument,MN,2018,2,368,PIPE,281.78,1.305983391,21.43978261359068,13.142857142857142
1874,Pipestone NM,National Monument,MN,2018,3,1198,PIPE,281.78,4.251543758,7.291469114405384,38.645161290322584
1875,Pipestone NM,National Monument,MN,2018,4,2520,PIPE,281.78,8.943147136,3.354523809547664,84.0
1876,Pipestone NM,National Monument,MN,2018,5,11052,PIPE,281.78,39.22208815,0.7903709736576073,356.51612903225805
1877,Pipestone NM,National Monument,MN,2018,6,10888,PIPE,281.78,38.64007382,0.7763960322578908,362.93333333333334
1878,Pipestone NM,National Monument,MN,2018,7,15078,PIPE,281.78,53.50983036,0.5793328028035258,486.38709677419354
1879,Pipestone NM,National Monument,MN,2018,8,12998,PIPE,281.78,46.12818511,0.6720403138791515,419.2903225806452
1880,Pipestone NM,National Monument,MN,2018,9,10120,PIPE,281.78,35.91454326,0.835316205549874,337.3333333333333
1881,Pipestone NM,National Monument,MN,2018,10,6202,PIPE,281.78,22.01007878,1.408445663000939,200.06451612903226
1882,Pipestone NM,National Monument,MN,2018,11,1798,PIPE,281.78,6.380864504,4.701557286037616,59.93333333333333
1883,Pipestone NM,National Monument,MN,2018,12,680,PIPE,281.78,2.41323018,12.845852938902,21.93548387096774
1884,Point Reyes NS,National Seashore,CA,2018,1,158858,PORE,71053.38,2.235755709,13.865557795607982,5124.451612903225
1885,Point Reyes NS,National Seashore,CA,2018,2,177931,PORE,71053.38,2.504187697,11.181270490843723,6354.678571428572
1886,Point Reyes NS,National Seashore,CA,2018,3,178822,PORE,71053.38,2.516727565,12.31758273367185,5768.451612903225
1887,Point Reyes NS,National Seashore,CA,2018,4,204688,PORE,71053.38,2.88076373,10.413905065376536,6822.933333333333
1888,Point Reyes NS,National Seashore,CA,2018,5,213117,PORE,71053.38,2.999392851,10.335425047660754,6874.741935483871
1889,Point Reyes NS,National Seashore,CA,2018,6,238095,PORE,71053.38,3.35093137,8.952734833241303,7936.5
1890,Point Reyes NS,National Seashore,CA,2018,7,268741,PORE,71053.38,3.782240901,8.196199240456577,8669.064516129032
1891,Point Reyes NS,National Seashore,CA,2018,8,320852,PORE,71053.38,4.51564725,6.8650180768659474,10350.064516129032
1892,Point Reyes NS,National Seashore,CA,2018,9,150009,PORE,71053.38,2.11121554,14.209823408177451,5000.3
1893,Point Reyes NS,National Seashore,CA,2018,10,152343,PORE,71053.38,2.144064083,14.458523066448848,4914.290322580645
1894,Point Reyes NS,National Seashore,CA,2018,11,166946,PORE,71053.38,2.349585621,12.768208884097524,5564.866666666667
1895,Point Reyes NS,National Seashore,CA,2018,12,167320,PORE,71053.38,2.35484927,13.16432452596,5397.419354838709
1896,Rainbow Bridge NM,National Monument,UT,2018,1,0,RABR,160.0,1e-06,160.0,0.0
1897,Rainbow Bridge NM,National Monument,UT,2018,2,0,RABR,160.0,1e-06,160.0,0.0
1898,Rainbow Bridge NM,National Monument,UT,2018,3,3234,RABR,160.0,20.2125,1.533704390847248,104.3225806451613
1899,Rainbow Bridge NM,National Monument,UT,2018,4,4084,RABR,160.0,25.525,1.1753183153770812,136.13333333333333
1900,Rainbow Bridge NM,National Monument,UT,2018,5,17260,RABR,160.0,107.875,0.287369640787949,556.7741935483871
1901,Rainbow Bridge NM,National Monument,UT,2018,6,20561,RABR,160.0,128.50625,0.233451680365741,685.3666666666667
1902,Rainbow Bridge NM,National Monument,UT,2018,7,23277,RABR,160.0,145.48125,0.21308587876444562,750.8709677419355
1903,Rainbow Bridge NM,National Monument,UT,2018,8,17670,RABR,160.0,110.4375,0.2807017543859649,570.0
1904,Rainbow Bridge NM,National Monument,UT,2018,9,15624,RABR,160.0,97.65,0.3072196620583717,520.8
1905,Rainbow Bridge NM,National Monument,UT,2018,10,7644,RABR,160.0,47.775,0.6488749345892203,246.58064516129033
1906,Rainbow Bridge NM,National Monument,UT,2018,11,1500,RABR,160.0,9.375,3.2,50.0
1907,Rainbow Bridge NM,National Monument,UT,2018,12,50,RABR,160.0,0.3125,99.2,1.6129032258064515
1908,Redwood NP,National Park,CA,2018,1,23502,REDW,138999.37,0.169079903,183.34526723734874,758.1290322580645
1909,Redwood NP,National Park,CA,2018,2,16684,REDW,138999.37,0.120029321,233.2763342050398,595.8571428571429
1910,Redwood NP,National Park,CA,2018,3,24118,REDW,138999.37,0.173511578,178.66242908585616,778.0
1911,Redwood NP,National Park,CA,2018,4,32580,REDW,138999.37,0.234389552,127.9920531611409,1086.0
1912,Redwood NP,National Park,CA,2018,5,51464,REDW,138999.37,0.37024628200000004,83.72805212936615,1660.1290322580646
1913,Redwood NP,National Park,CA,2018,6,70581,REDW,138999.37,0.50777928,59.08078801482407,2352.7
1914,Redwood NP,National Park,CA,2018,7,72787,REDW,138999.37,0.523649855,59.1998636187916,2347.967741935484
1915,Redwood NP,National Park,CA,2018,8,57316,REDW,138999.37,0.41234719299999995,75.17936468649613,1848.9032258064517
1916,Redwood NP,National Park,CA,2018,9,51968,REDW,138999.37,0.373872198,80.24132353377075,1732.2666666666667
1917,Redwood NP,National Park,CA,2018,10,35275,REDW,138999.37,0.25377812899999996,122.15394652862305,1137.9032258064517
1918,Redwood NP,National Park,CA,2018,11,22477,REDW,138999.37,0.161705769,185.52213805062206,749.2333333333333
1919,Redwood NP,National Park,CA,2018,12,23784,REDW,138999.37,0.17110868899999998,181.17139568523024,767.2258064516129
1920,Rio Grande W&SR,National Wild & Scenic River,TX,2018,1,84,RIGR,13123.39,0.006400785,4843.155956652192,2.7096774193548385
1921,Rio Grande W&SR,National Wild & Scenic River,TX,2018,2,60,RIGR,13123.39,0.004571989,6124.249205323984,2.142857142857143
1922,Rio Grande W&SR,National Wild & Scenic River,TX,2018,3,86,RIGR,13123.39,0.006553185,4730.524164967111,2.774193548387097
1923,Rio Grande W&SR,National Wild & Scenic River,TX,2018,4,10,RIGR,13123.39,0.0007619980000000001,13123.39,0.3333333333333333
1924,Rio Grande W&SR,National Wild & Scenic River,TX,2018,5,0,RIGR,13123.39,1e-06,13123.39,0.0
1925,Rio Grande W&SR,National Wild & Scenic River,TX,2018,6,13,RIGR,13123.39,0.000990598,13123.39,0.43333333333333335
1926,Rio Grande W&SR,National Wild & Scenic River,TX,2018,7,0,RIGR,13123.39,1e-06,13123.39,0.0
1927,Rio Grande W&SR,National Wild & Scenic River,TX,2018,8,6,RIGR,13123.39,0.00045719900000000004,13123.39,0.1935483870967742
1928,Rio Grande W&SR,National Wild & Scenic River,TX,2018,9,13,RIGR,13123.39,0.000990598,13123.39,0.43333333333333335
1929,Rio Grande W&SR,National Wild & Scenic River,TX,2018,10,34,RIGR,13123.39,0.002590794,11965.44379831048,1.096774193548387
1930,Rio Grande W&SR,National Wild & Scenic River,TX,2018,11,14,RIGR,13123.39,0.001066798,13123.39,0.4666666666666667
1931,Rio Grande W&SR,National Wild & Scenic River,TX,2018,12,10,RIGR,13123.39,0.0007619980000000001,13123.39,0.3225806451612903
1932,Rocky Mountain NP,National Park,CO,2018,1,111422,ROMO,265807.25,0.41918345,73.95330135290408,3594.2580645161293
1933,Rocky Mountain NP,National Park,CO,2018,2,84245,ROMO,265807.25,0.316940189,88.34474444009372,3008.75
1934,Rocky Mountain NP,National Park,CO,2018,3,156434,ROMO,265807.25,0.588524203,52.67412935946833,5046.258064516129
1935,Rocky Mountain NP,National Park,CO,2018,4,151975,ROMO,265807.25,0.571748889,52.47058731057718,5065.833333333333
1936,Rocky Mountain NP,National Park,CO,2018,5,305993,ROMO,265807.25,1.1511837999999999,26.92880146506579,9870.741935483871
1937,Rocky Mountain NP,National Park,CO,2018,6,720822,ROMO,265807.25,2.711822194,11.062672201140634,24027.4
1938,Rocky Mountain NP,National Park,CO,2018,7,931929,ROMO,265807.25,3.506033037,8.841901851137633,30062.225806451614
1939,Rocky Mountain NP,National Park,CO,2018,8,798306,ROMO,265807.25,3.003326659,10.32188753331344,25751.8064516129
1940,Rocky Mountain NP,National Park,CO,2018,9,784480,ROMO,265807.25,2.951311524,10.164972337227251,26149.333333333332
1941,Rocky Mountain NP,National Park,CO,2018,10,312757,ROMO,265807.25,1.17663081,26.346411921680005,10088.935483870968
1942,Rocky Mountain NP,National Park,CO,2018,11,125349,ROMO,265807.25,0.471578559,63.6161238195734,4178.3
1943,Rocky Mountain NP,National Park,CO,2018,12,106781,ROMO,265807.25,0.40172342899999997,77.16751815339106,3444.548387096774
1944,Ross Lake NRA,National Recreation Area,WA,2018,1,5250,ROLA,117574.59,0.044652505,694.2499642517256,169.3548387096774
1945,Ross Lake NRA,National Recreation Area,WA,2018,2,6791,ROLA,117574.59,0.057759079000000005,484.7722727711776,242.53571428571428
1946,Ross Lake NRA,National Recreation Area,WA,2018,3,8085,ROLA,117574.59,0.068764858,450.81166313177005,260.80645161290323
1947,Ross Lake NRA,National Recreation Area,WA,2018,4,9568,ROLA,117574.59,0.081378128,368.6494238353578,318.93333333333334
1948,Ross Lake NRA,National Recreation Area,WA,2018,5,98822,ROLA,117574.59,0.8405047379999999,36.88259994079891,3187.8064516129034
1949,Ross Lake NRA,National Recreation Area,WA,2018,6,132118,ROLA,117574.59,1.123695179,26.697631671515783,4403.933333333333
1950,Ross Lake NRA,National Recreation Area,WA,2018,7,228905,ROLA,117574.59,1.9468917559999999,15.922816409522053,7384.032258064516
1951,Ross Lake NRA,National Recreation Area,WA,2018,8,116926,ROLA,117574.59,0.9944835870000001,31.171957390987085,3771.8064516129034
1952,Ross Lake NRA,National Recreation Area,WA,2018,9,133701,ROLA,117574.59,1.137158973,26.381535662384472,4456.7
1953,Ross Lake NRA,National Recreation Area,WA,2018,10,126821,ROLA,117574.59,1.078642928,28.739816667114884,4091.0
1954,Ross Lake NRA,National Recreation Area,WA,2018,11,18757,ROLA,117574.59,0.15953277,188.049138744347,625.2333333333333
1955,Ross Lake NRA,National Recreation Area,WA,2018,12,6300,ROLA,117574.59,0.053583005999999996,578.541636876438,203.2258064516129
1956,Russell Cave NM,National Monument,AL,2018,1,812,RUCA,310.45,2.6155580609999998,11.852155171867164,26.193548387096776
1957,Russell Cave NM,National Monument,AL,2018,2,1401,RUCA,310.45,4.5128039939999995,6.204568165873682,50.035714285714285
1958,Russell Cave NM,National Monument,AL,2018,3,2176,RUCA,310.45,7.009180222,4.422771139868687,70.19354838709677
1959,Russell Cave NM,National Monument,AL,2018,4,2520,RUCA,310.45,8.117249154,3.695833333539684,84.0
1960,Russell Cave NM,National Monument,AL,2018,5,1660,RUCA,310.45,5.347076824,5.797560240926137,53.54838709677419
1961,Russell Cave NM,National Monument,AL,2018,6,3022,RUCA,310.45,9.734256724,3.081899404402846,100.73333333333333
1962,Russell Cave NM,National Monument,AL,2018,7,2125,RUCA,310.45,6.8449025610000005,4.528917646925726,68.54838709677419
1963,Russell Cave NM,National Monument,AL,2018,8,1416,RUCA,310.45,4.5611209530000005,6.796574859434559,45.67741935483871
1964,Russell Cave NM,National Monument,AL,2018,9,2211,RUCA,310.45,7.121919794,4.212347354048284,73.7
1965,Russell Cave NM,National Monument,AL,2018,10,2342,RUCA,310.45,7.543887905,4.109286934056054,75.54838709677419
1966,Russell Cave NM,National Monument,AL,2018,11,1372,RUCA,310.45,4.419391206,6.788265306603862,45.733333333333334
1967,Russell Cave NM,National Monument,AL,2018,12,563,RUCA,310.45,1.8134965369999998,17.094049736252682,18.161290322580644
1968,Saguaro NP,National Park,AZ,2018,1,104478,SAGU,91715.72,1.13915041,27.21326325994124,3370.2580645161293
1969,Saguaro NP,National Park,AZ,2018,2,131262,SAGU,91715.72,1.431183226,19.564231533272597,4687.928571428572
1970,Saguaro NP,National Park,AZ,2018,3,152999,SAGU,91715.72,1.668187307,18.583045123241668,4935.451612903225
1971,Saguaro NP,National Park,AZ,2018,4,98936,SAGU,91715.72,1.078724563,27.810621013920493,3297.866666666667
1972,Saguaro NP,National Park,AZ,2018,5,62140,SAGU,91715.72,0.677528345,45.75454330253888,2004.516129032258
1973,Saguaro NP,National Park,AZ,2018,6,42723,SAGU,91715.72,0.465819818,64.40258409100147,1424.1
1974,Saguaro NP,National Park,AZ,2018,7,49881,SAGU,91715.72,0.543865326,56.999405032855506,1609.0645161290322
1975,Saguaro NP,National Park,AZ,2018,8,49400,SAGU,91715.72,0.53862086,57.55439921134878,1593.5483870967741
1976,Saguaro NP,National Park,AZ,2018,9,43637,SAGU,91715.72,0.475785394,63.05363800217877,1454.5666666666666
1977,Saguaro NP,National Park,AZ,2018,10,62855,SAGU,91715.72,0.6853241729999999,45.2340676446561,2027.5806451612902
1978,Saguaro NP,National Park,AZ,2018,11,96302,SAGU,91715.72,1.050005386,28.57128201435721,3210.0666666666666
1979,Saguaro NP,National Park,AZ,2018,12,62792,SAGU,91715.72,0.684637268,45.279451541630074,2025.5483870967741
1980,Saint Croix NSR,National Wild & Scenic River,WI,2018,1,609,SACN,92743.08,0.006566528,4720.911873062903,19.64516129032258
1981,Saint Croix NSR,National Wild & Scenic River,WI,2018,2,151,SACN,92743.08,0.001628154,17197.390418842446,5.392857142857143
1982,Saint Croix NSR,National Wild & Scenic River,WI,2018,3,211,SACN,92743.08,0.002275102,13625.76271305638,6.806451612903226
1983,Saint Croix NSR,National Wild & Scenic River,WI,2018,4,19921,SACN,92743.08,0.21479769699999998,139.66630191570445,664.0333333333333
1984,Saint Croix NSR,National Wild & Scenic River,WI,2018,5,105670,SACN,92743.08,1.1393841999999998,27.20767937628063,3408.7096774193546
1985,Saint Croix NSR,National Wild & Scenic River,WI,2018,6,163377,SACN,92743.08,1.7616085209999999,17.029890377102692,5445.9
1986,Saint Croix NSR,National Wild & Scenic River,WI,2018,7,163644,SACN,92743.08,1.7644874419999999,17.568841388217713,5278.8387096774195
1987,Saint Croix NSR,National Wild & Scenic River,WI,2018,8,155924,SACN,92743.08,1.68124673,18.438697572961228,5029.806451612903
1988,Saint Croix NSR,National Wild & Scenic River,WI,2018,9,88660,SACN,92743.08,0.955974289,31.38159712577793,2955.3333333333335
1989,Saint Croix NSR,National Wild & Scenic River,WI,2018,10,22454,SACN,92743.08,0.242109708,128.04112753710808,724.3225806451613
1990,Saint Croix NSR,National Wild & Scenic River,WI,2018,11,3588,SACN,92743.08,0.038687523,775.4438039364784,119.6
